category_id,category_code,count_purchase_category,sales_category,best_selling_product_id,count_purchase_product,sales_product,category_sales_per
2090971680481476652,not specified,3,231.06,41800025,1,11.61,0.050246689171643729
2090971680481476652,not specified,3,231.06,100006059,1,84.43,0.365402925647018091
2116907524262199379,apparel.shoes,3,152.22,45600041,1,50.97,0.334844304296413086
2116907524262199379,apparel.shoes,3,152.22,100021046,1,54.06,0.355143870713441072
2116907524262199379,apparel.shoes,3,152.22,45600027,1,47.19,0.310011824990145842
2159536004787077583,not specified,3,73.35,100056986,2,48.90,0.666666666666666667
2166064333434388927,not specified,3,1458.68,100014234,2,654.54,0.448720761236186141
2171876348702753684,apparel.skirt,3,84.43,61900013,1,20.59,0.243870662086935923
2171876348702753684,apparel.skirt,3,84.43,61900019,1,34.24,0.405543053417031861
2171876348702753684,apparel.skirt,3,84.43,61900001,1,29.60,0.350586284496032216
2226177254918980158,not specified,3,97.44,25200215,3,97.44,1.000000000000000000
2232732079588638785,apparel.glove,3,110.68,100049886,1,25.74,0.232562341886519696
2232732079588638785,apparel.glove,3,110.68,100027787,1,46.33,0.418594145283700759
2232732079588638785,apparel.glove,3,110.68,100049893,1,38.61,0.348843512829779545
2232732086987391203,apparel.shoes.sandals,3,92.15,28710882,1,34.49,0.374281063483450895
2232732086987391203,apparel.shoes.sandals,3,92.15,28708440,1,25.74,0.279327183939229517
2232732086987391203,apparel.shoes.sandals,3,92.15,28711162,1,31.92,0.346391752577319588
2232732100132340243,appliances.personal.massager,3,710.39,29800225,1,391.23,0.550725657737299230
2232732100132340243,appliances.personal.massager,3,710.39,30000122,1,205.93,0.289883022001998902
2232732100132340243,appliances.personal.massager,3,710.39,29800184,1,113.23,0.159391320260701868
2232732105282945663,not specified,3,22.80,34500096,2,15.44,0.677192982456140351
2232732114845959008,apparel.shoes.keds,3,188.92,29300503,1,65.42,0.346284141435528266
2232732114845959008,apparel.shoes.keds,3,188.92,29300509,1,61.75,0.326857929282235867
2232732114845959008,apparel.shoes.keds,3,188.92,29300553,1,61.75,0.326857929282235867
2232732120927698944,sport.diving,3,1388.70,42700017,1,274.65,0.197774897386044502
2232732120927698944,sport.diving,3,1388.70,100041574,1,468.22,0.337164254338590048
2232732120927698944,sport.diving,3,1388.70,42700009,1,645.83,0.465060848275365450
2232732133149901102,construction.tools.drill,3,318.68,100012784,1,123.56,0.387724362997364127
2232732133149901102,construction.tools.drill,3,318.68,100041257,1,97.56,0.306137818501317936
2232732133149901102,construction.tools.drill,3,318.68,100041270,1,97.56,0.306137818501317936
2053013553668948267,apparel.costume,3,236.81,100027289,2,169.88,0.717368354376926650
2053013553819943221,accessories.bag,3,129.44,34300011,1,90.35,0.698006798516687268
2053013553819943221,accessories.bag,3,129.44,34300019,1,16.19,0.125077255871446230
2053013553819943221,accessories.bag,3,129.44,34300029,1,22.90,0.176915945611866502
2142047355153678986,not specified,3,115.58,53800029,1,40.93,0.354127011593701332
2142047355153678986,not specified,3,115.58,53800034,1,33.46,0.289496452673472919
2142047355153678986,not specified,3,115.58,53800001,1,41.19,0.356376535732825748
2195638368530858580,apparel.tshirt,3,79.26,43300087,1,27.03,0.341029523088569266
2195638368530858580,apparel.tshirt,3,79.26,43300107,1,32.18,0.406005551349987383
2195638368530858580,apparel.tshirt,3,79.26,43300204,1,20.05,0.252964925561443351
2232732110517437176,apparel.shirt,3,92.15,100010459,2,69.50,0.754205100379815518
2079713982830084515,not specified,3,346.21,38800015,1,101.68,0.293694578435053869
2079713982830084515,not specified,3,346.21,38800017,1,180.18,0.520435573784697149
2079713982830084515,not specified,3,346.21,38800018,1,64.35,0.185869847780248982
2091727629378912491,not specified,3,194.88,41300118,1,48.65,0.249640804597701149
2091727629378912491,not specified,3,194.88,41300199,1,85.66,0.439552545155993432
2091727629378912491,not specified,3,194.88,41300074,1,60.57,0.310806650246305419
2110187395688169553,apparel.skirt,3,79.24,46200051,2,61.22,0.772589601211509339
2116907524530634847,apparel.shoes,3,164.40,45600092,1,52.60,0.319951338199513382
2116907524530634847,apparel.shoes,3,164.40,45601259,1,59.20,0.360097323600973236
2116907524530634847,apparel.shoes,3,164.40,45600098,1,52.60,0.319951338199513382
2136389354015162499,apparel.shoes.sandals,3,110.42,45601637,1,43.76,0.396305017207027712
2136389354015162499,apparel.shoes.sandals,3,110.42,45602634,1,28.31,0.256384712914327115
2136389354015162499,apparel.shoes.sandals,3,110.42,45601979,1,38.35,0.347310269878645173
2150829657950257794,not specified,3,716.22,56100017,1,220.22,0.307475356733964424
2150829657950257794,not specified,3,716.22,56100012,1,175.41,0.244910781603417944
2150829657950257794,not specified,3,716.22,56100024,1,320.59,0.447613861662617631
2232732079462809663,not specified,3,313.53,100020923,1,115.58,0.368640959397824770
2232732079462809663,not specified,3,313.53,100021078,1,115.58,0.368640959397824770
2232732079462809663,not specified,3,313.53,21600178,1,82.37,0.262718081204350461
2232732097473151444,apparel.belt,3,381.99,28300003,1,202.06,0.528966726877666955
2232732097473151444,apparel.belt,3,381.99,25900010,1,154.19,0.403649310191366266
2232732097473151444,apparel.belt,3,381.99,28500043,1,25.74,0.067383962930966779
2232732134156534084,apparel.tshirt,3,254.79,100016793,2,203.84,0.800031398406530869
2053013555942261171,sport.trainer,2,17.58,100025580,2,17.58,1.000000000000000000
2053013557846475300,not specified,2,9.42,14600001,2,9.42,1.000000000000000000
2053013559935238815,not specified,2,930.78,30700015,1,536.69,0.576602419476138293
2053013559935238815,not specified,2,930.78,30700009,1,394.09,0.423397580523861707
2053013560035902119,not specified,2,151.68,29200008,1,81.96,0.540348101265822785
2053013560035902119,not specified,2,151.68,29200010,1,69.72,0.459651898734177215
2053013564523807647,sport.trainer,2,2342.40,31800001,2,2342.40,1.000000000000000000
2078957461947024180,apparel.tshirt,2,8.76,37700084,1,4.38,0.500000000000000000
2078957461947024180,apparel.tshirt,2,8.76,37700083,1,4.38,0.500000000000000000
2079713979038433581,apparel.shoes,2,249.68,28722053,1,120.98,0.484540211470682474
2079713979038433581,apparel.shoes,2,249.68,28722043,1,128.70,0.515459788529317526
2116907524295753813,apparel.shoes.keds,2,67.16,45601828,1,31.92,0.475282906491959500
2116907524295753813,apparel.shoes.keds,2,67.16,45600949,1,35.24,0.524717093508040500
2141355067922449282,not specified,2,787.67,53600009,1,451.75,0.573526984650932497
2141355067922449282,not specified,2,787.67,53600003,1,335.92,0.426473015349067503
2147123662858224552,auto.accessories.anti_freeze,2,41.70,100004437,1,15.96,0.382733812949640288
2147123662858224552,auto.accessories.anti_freeze,2,41.70,55500000,1,25.74,0.617266187050359712
2151564008329576933,not specified,2,26.16,56800007,1,7.70,0.294342507645259939
2151564008329576933,not specified,2,26.16,100010991,1,18.46,0.705657492354740061
2158174729414901910,not specified,2,80.24,58400004,2,80.24,1.000000000000000000
2173325534287627249,apparel.costume,2,147.50,100018134,1,66.93,0.453762711864406780
2173325534287627249,apparel.costume,2,147.50,100006226,1,80.57,0.546237288135593220
2232732094646190486,not specified,2,180.18,100023836,2,180.18,1.000000000000000000
2232732097993245155,apparel.shoes.sandals,2,66.93,28708530,1,29.86,0.446137755864335873
2232732097993245155,apparel.shoes.sandals,2,66.93,28705798,1,37.07,0.553862244135664127
2232732124610297944,not specified,2,72.53,49900007,1,7.90,0.108920446711705501
2232732124610297944,not specified,2,72.53,100054011,1,64.63,0.891079553288294499
2232732137780412838,furniture.kitchen.table,2,2625.55,100050172,1,1415.74,0.539216545104835177
2232732137780412838,furniture.kitchen.table,2,2625.55,100050161,1,1209.81,0.460783454895164823
2053013552192553169,not specified,2,49.71,10600536,2,49.71,1.000000000000000000
2053013562971915079,appliances.personal.hair_cutter,2,105.54,57600037,1,56.63,0.536573810877392458
2053013562971915079,appliances.personal.hair_cutter,2,105.54,100023560,1,48.91,0.463426189122607542
2053013565505274835,apparel.shoes.espadrilles,2,28.02,100036532,1,17.32,0.618129907209136331
2053013565505274835,apparel.shoes.espadrilles,2,28.02,100036525,1,10.70,0.381870092790863669
2075962341706433246,not specified,2,18.64,37300001,1,15.42,0.827253218884120172
2075962341706433246,not specified,2,18.64,37300009,1,3.22,0.172746781115879828
2232732074379314153,appliances.personal.hair_cutter,2,25.40,100044777,1,15.44,0.607874015748031496
2232732074379314153,appliances.personal.hair_cutter,2,25.40,8600214,1,9.96,0.392125984251968504
2232732082549817478,not specified,2,664.11,15400204,1,460.76,0.693800725783379259
2232732082549817478,not specified,2,664.11,15400213,1,203.35,0.306199274216620741
2232732121229688840,apparel.shoes,2,84.94,44200004,2,84.94,1.000000000000000000
2053013559381590653,apparel.shoes,2,39.90,100045900,1,36.04,0.903258145363408521
2053013559381590653,apparel.shoes,2,39.90,37700091,1,3.86,0.096741854636591479
2076715364279910943,not specified,2,7.34,37400057,1,4.12,0.561307901907356948
2076715364279910943,not specified,2,7.34,37400032,1,3.22,0.438692098092643052
2110187395721723987,apparel.costume,2,95.24,45800006,1,48.91,0.513544729105417892
2110187395721723987,apparel.costume,2,95.24,45800007,1,46.33,0.486455270894582108
2127425270821421370,not specified,2,18.97,50000098,1,9.01,0.474960463890353189
2127425270821421370,not specified,2,18.97,50000090,1,9.96,0.525039536109646811
2166064674305475225,not specified,2,553.89,100008223,1,509.38,0.919641083969741284
2166064674305475225,not specified,2,553.89,100008286,1,44.51,0.080358916030258716
2053013558928605800,computers.notebook,1,48.65,43200134,1,48.65,1.000000000000000000
2053013559566140040,construction.tools.pump,1,165.51,25400213,1,165.51,1.000000000000000000
2059484601981600061,country_yard.furniture.hammok,1,25.10,33700006,1,25.10,1.000000000000000000
2110187395755278421,not specified,1,39.87,45900024,1,39.87,1.000000000000000000
2136389353511846005,apparel.shoes.sandals,1,40.16,45601646,1,40.16,1.000000000000000000
2150829948548416122,construction.tools.soldering,1,21.36,100009695,1,21.36,1.000000000000000000
2159535995811266819,apparel.glove,1,33.21,100008380,1,33.21,1.000000000000000000
2175419595697947312,not specified,1,51.48,100006947,1,51.48,1.000000000000000000
2186437187866722802,not specified,1,21.36,100022690,1,21.36,1.000000000000000000
2186437444507796404,furniture.bedroom.pillow,1,8.55,100035616,1,8.55,1.000000000000000000
2232732112614589228,furniture.kitchen.table,1,7.55,25507160,1,7.55,1.000000000000000000
2232732130591375596,sport.ski,1,46.08,58500007,1,46.08,1.000000000000000000
2232732138325672372,apparel.costume,1,38.61,100051598,1,38.61,1.000000000000000000
2053013557712257564,construction.tools.pump,1,168.96,22000276,1,168.96,1.000000000000000000
2053013565043901371,apparel.shoes,1,18.53,100055426,1,18.53,1.000000000000000000
2053013565194896323,apparel.shoes.sandals,1,34.49,28709552,1,34.49,1.000000000000000000
2110937217663763331,apparel.jacket,1,43.23,47600013,1,43.23,1.000000000000000000
2112418215870071678,not specified,1,191.39,47400000,1,191.39,1.000000000000000000
2116907524337696855,apparel.shoes.keds,1,33.46,45600961,1,33.46,1.000000000000000000
2125175570022007765,not specified,1,82.37,49200024,1,82.37,1.000000000000000000
2146430820443751321,apparel.shoes.ballet_shoes,1,30.63,45602180,1,30.63,1.000000000000000000
2146660886926852416,not specified,1,36.01,53000002,1,36.01,1.000000000000000000
2155241212938814273,not specified,1,0.90,57700004,1,0.90,1.000000000000000000
2175419524847763461,not specified,1,84.60,100009698,1,84.60,1.000000000000000000
2232732090569326898,appliances.personal.massager,1,4.75,24600426,1,4.75,1.000000000000000000
2232732097582203351,apparel.shoes,1,193.57,28500012,1,193.57,1.000000000000000000
2232732123050016818,apparel.trousers,1,41.19,100005226,1,41.19,1.000000000000000000
2232732127412093084,apparel.glove,1,222.66,50700056,1,222.66,1.000000000000000000
2232732134987006296,electronics.audio.headphone,1,228.57,100018726,1,228.57,1.000000000000000000
2053013553727668527,apparel.shoes,1,87.52,28722049,1,87.52,1.000000000000000000
2053013557829698083,country_yard.lawn_mower,1,20.95,26023389,1,20.95,1.000000000000000000
2058719826188173878,not specified,1,50.97,100007746,1,50.97,1.000000000000000000
2134904982346924669,electronics.clocks,1,10.32,51700001,1,10.32,1.000000000000000000
2160912607672795565,not specified,1,1229.61,59700000,1,1229.61,1.000000000000000000
2232732092825862508,not specified,1,5.58,26008187,1,5.58,1.000000000000000000
2232732127344984218,apparel.glove,1,29.09,100056180,1,29.09,1.000000000000000000
2090971680431145002,not specified,1,57.71,41700016,1,57.71,1.000000000000000000
2171876326942704016,not specified,1,10.04,100025365,1,10.04,1.000000000000000000
2232732074228319207,kids.toys,1,5.92,9002511,1,5.92,1.000000000000000000
2232732089436864792,not specified,1,95.86,100017483,1,95.86,1.000000000000000000
2232732110450328310,country_yard.furniture.hammok,1,308.63,20600001,1,308.63,1.000000000000000000
2232732112304210726,kids.swing,1,7.21,27100011,1,7.21,1.000000000000000000
2232732134441746764,apparel.tshirt,1,292.13,100017376,1,292.13,1.000000000000000000
